mysql> select id, accession from sequence where organism like 'Es%';
+------+-----------+
| id   | accession |
| 4056 | ECs3964   |
| 4057 | ECs3965   |
| 4058 | ECs3966   |
| 4059 | ECs3967   |
| 4060 | ECs3968   |
| 4061 | ECs3969   |
| 4062 | ECs3970   |
| 4063 | ECs3971   |
| 4064 | ECs3972   |
| 4065 | ECs3973   |
| 4066 | ECs3974   |
| 4067 | ECs3975   |
| 4068 | ECs3976   |
| 4069 | ECs3977   |
| 4070 | ECs3978   |
| 4071 | ECs3979   |
| 4072 | ECs3980   |
| 4073 | ECs3981   |
| 4074 | ECs3982   |
| 4075 | ECs3983   |
| 4076 | ECs3984   |
| 4077 | ECs3985   |
| 4078 | ECs3986   |
| 4079 | ECs3987   |
| 4080 | ECs3988   |
| 4081 | ECs3989   |
| 4082 | ECs3990   |
| 4083 | ECs3991   |
| 4084 | ECs3992   |
| 4085 | ECs3993   |
| 4086 | ECs3994   |
| 4087 | ECs3995   |
| 4088 | ECs3996   |
| 4089 | ECs3997   |
| 4090 | ECs3998   |
| 4091 | ECs3999   |
| 4092 | ECs4000   |
| 4093 | ECs4001   |
| 4094 | rnpB      |
| 4095 | ECs4002   |
| 4096 | ECs4003   |
| 4097 | ECs4004   |
| 4098 | ECs4005   |
| 4099 | ECs4006   |
| 4100 | ECs4007   |
| 4101 | ECs4008   |
| 4102 | ECs4009   |
| 4103 | ECs4010   |
| 4104 | ECs4011   |
| 4105 | ECs4012   |
| 4106 | ECs4013   |
| 4107 | ECs4014   |
| 4108 | ECs4015   |
| 4109 | ECs4016   |
| 4110 | ECs4017   |
| 4111 | ECs4018   |
| 4112 | ECs4019   |
| 4113 | ECs4020   |
| 4114 | ECs4021   |
| 4115 | ECs4022   |
| 4116 | ECs4023   |
| 4117 | ECs4024   |
| 4118 | ECs4025   |
| 4119 | ECs4026   |
| 4120 | ECs4027   |
| 4121 | ECs4028   |
| 4122 | ECs4029   |
| 4123 | ECs4030   |
| 4124 | ECs4031   |
| 4125 | ECs4032   |
| 4126 | ECs4033   |
| 4127 | ECs4034   |
| 4128 | ECs4035   |
| 4129 | ECs4036   |
| 4130 | ECs4037   |
| 4131 | ECs4038   |
| 4132 | ECs4039   |
| 4133 | ECs4040   |
| 4134 | ECs4041   |
| 4135 | ECs4042   |
| 4136 | ECs4043   |
| 4137 | ECs4044   |
| 4138 | ECs4045   |
| 4139 | ECs4046   |
| 4140 | ECs4047   |
| 4141 | ECs4048   |
| 4142 | ECs4049   |
| 4143 | ECs4050   |
| 4144 | ECs4051   |
| 4145 | metY      |
| 4146 | ECs4052   |
| 4147 | ECs4053   |
| 4148 | leuU      |
| 4149 | ECs4054   |
| 4150 | ECs4055   |
| 4151 | ECs4056   |
| 4152 | ECs4057   |
| 4153 | ECs4058   |
| 4154 | ECs4059   |
| 4155 | ECs4060   |
| 4156 | ECs4061   |
| 4157 | ECs4062   |
| 4158 | ECs4063   |
| 4159 | ECs4064   |
| 4160 | ECs4065   |
| 4161 | ECs4066   |
| 4162 | ECs4067   |
| 4163 | ECs4068   |
| 4164 | ECs4069   |
| 4165 | ECs4070   |
| 4166 | ECs4071   |
| 4167 | ECs4072   |
| 4168 | ECs4073   |
| 4169 | ECs4074   |
| 4170 | ECs4075   |
| 4171 | ECs4076   |
| 4172 | ECs4077   |
| 4173 | ECs4078   |
| 4174 | ECs4079   |
| 4175 | ECs4080   |
| 4176 | ECs4081   |
| 4177 | ECs4082   |
| 4178 | ECs4083   |
| 4179 | ECs4084   |
| 4180 | ECs4085   |
| 4181 | ECs4086   |
| 4182 | ECs4087   |
| 4183 | ECs4088   |
| 4184 | ECs4089   |
| 4185 | ECs4090   |
| 4186 | ECs4091   |
| 4187 | ECs4092   |
| 4188 | ECs4093   |
| 4189 | ECs4094   |
| 4190 | ECs4095   |
| 4191 | ECs4096   |
| 4192 | ECs4097   |
| 4193 | ECs4098   |
| 4194 | ECs4099   |
| 4195 | ECs4100   |
| 4196 | ECs4101   |
| 4197 | ECs4102   |
| 4198 | ECs4103   |
| 4199 | ECs4104   |
| 4200 | ECs4105   |
| 4201 | ECs4106   |
| 4202 | ECs4107   |
| 4203 | ECs4108   |
| 4204 | ECs4109   |
| 4205 | ECs4110   |
| 4206 | ECs4111   |
| 4207 | ECs4112   |
| 4208 | ECs4113   |
| 4209 | ECs4114   |
| 4210 | ECs4115   |
| 4211 | ECs4116   |
| 4212 | ECs4117   |
| 4213 | ECs4118   |
| 4214 | ECs4119   |
| 4215 | ECs4120   |
| 4216 | ECs4121   |
| 4217 | ECs4122   |
| 4218 | ECs4123   |
| 4219 | ECs4124   |
| 4220 | ECs4125   |
| 4221 | ECs4126   |
| 4222 | ECs4127   |
| 4223 | ECs4128   |
| 4224 | ECs4129   |
| 4225 | ECs4130   |
| 4226 | ECs4131   |
| 4227 | ECs4132   |
| 4228 | ECs4133   |
| 4229 | ECs4134   |
| 4230 | ECs4135   |
| 4231 | ECs4136   |
| 4232 | ECs4137   |
| 4233 | ECs4138   |
| 4234 | ECs4139   |
| 4235 | ECs4140   |
| 4236 | ECs4141   |
| 4237 | ECs4142   |
| 4238 | ECs4143   |
| 4239 | ECs4144   |
| 4240 | rrfF      |
| 4241 | thrV      |
| 4242 | rrfD      |
| 4243 | rrlD      |
| 4244 | alaU      |
| 4245 | ileU      |
| 4246 | rrsD      |
| 4247 | ECs4145   |
| 4248 | ECs4146   |
| 4249 | ECs4147   |
| 4250 | ECs4148   |
| 4251 | ECs4149   |
| 4252 | ECs4150   |
| 4253 | ECs4151   |
| 4254 | ECs4152   |
| 4255 | ECs4153   |
| 4256 | ECs4154   |
| 4257 | ECs4155   |
| 4258 | ECs4156   |
| 4259 | ECs4157   |
| 4260 | ECs4158   |
| 4261 | ECs4159   |
| 4262 | ECs4160   |
| 4263 | ECs4161   |
| 4264 | ECs4162   |
| 4265 | ECs4163   |
| 4266 | ECs4164   |
| 4267 | ECs4165   |
| 4268 | ECs4166   |
| 4269 | ECs4167   |
| 4270 | ECs4168   |
| 4271 | ECs4169   |
| 4272 | ECs4170   |
| 4273 | ECs4171   |
| 4274 | ECs4172   |
| 4275 | ECs4173   |
| 4276 | ECs4174   |
| 4277 | ECs4175   |
| 4278 | ECs4176   |
| 4279 | ECs4177   |
| 4280 | ECs4178   |
| 4281 | ECs4179   |
| 4282 | ECs4180   |
| 4283 | ECs4181   |
| 4284 | ECs4182   |
| 4285 | ECs4183   |
| 4286 | ECs4184   |
| 4287 | ECs4185   |
| 4288 | ECs4186   |
| 4289 | ECs4187   |
| 4290 | ECs4188   |
| 4291 | ECs4189   |
| 4292 | ECs4190   |
| 4293 | ECs4191   |
| 4294 | ECs4192   |
| 4295 | ECs4193   |
| 4296 | ECs4194   |
| 4297 | ECs4195   |
| 4298 | ECs4196   |
| 4299 | ECs4197   |
| 4300 | ECs4198   |
| 4301 | ECs4199   |
| 4302 | ECs4200   |
| 4303 | ECs4201   |
| 4304 | ECs4202   |
| 4305 | ECs4203   |
| 4306 | ECs4204   |
| 4307 | ECs4205   |
| 4308 | ECs4206   |
| 4309 | ECs4207   |
| 4310 | ECs4208   |
| 4311 | ECs4209   |
| 4312 | ECs4210   |
| 4313 | ECs4211   |
| 4314 | ECs4212   |
| 4315 | ECs4213   |
| 4316 | ECs4214   |
| 4317 | ECs4215   |
| 4318 | ECs4216   |
| 4319 | ECs4217   |
| 4320 | ECs4218   |
| 4321 | ECs4219   |
| 4322 | ECs4220   |
| 4323 | ECs4221   |
| 4324 | ECs4222   |
| 4325 | ECs4223   |
| 4326 | ECs4224   |
| 4327 | ECs4225   |
| 4328 | ECs4226   |
| 4329 | ECs4227   |
| 4330 | ECs4228   |
| 4331 | ECs4229   |
| 4332 | ECs4230   |
| 4333 | ECs4231   |
| 4334 | ECs4232   |
| 4335 | ECs4233   |
| 4336 | ECs4234   |
| 4337 | ECs4235   |
| 4338 | ECs4236   |
| 4339 | ECs4237   |
| 4340 | ECs4238   |
| 4341 | ECs4239   |
| 4342 | ECs4240   |
| 4343 | ECs4241   |
| 4344 | ECs4242   |
| 4345 | ECs4243   |
| 4346 | ECs4244   |
| 4347 | ECs4245   |
| 4348 | ECs4246   |
| 4349 | ECs4247   |
| 4350 | ECs4248   |
| 4351 | ECs4249   |
| 4352 | ECs4250   |
| 4353 | ECs4251   |
| 4354 | ECs4252   |
| 4355 | ECs4253   |
| 4356 | ECs4255   |
| 4357 | ECs4254   |
| 4358 | ECs4256   |
| 4359 | ECs4257   |
| 4360 | ECs4258   |
| 4361 | ECs4259   |
| 4362 | ECs4260   |
| 4363 | ECs4261   |
| 4364 | ECs4262   |
| 4365 | ECs4263   |
| 4366 | ECs4264   |
| 4367 | ECs4265   |
| 4368 | ECs4266   |
| 4369 | ECs4267   |
| 4370 | ECs4268   |
| 4371 | ECs4269   |
| 4372 | ECs4270   |
| 4373 | ECs4271   |
| 4374 | ECs4272   |
| 4375 | ECs4273   |
| 4376 | ECs4274   |
| 4377 | ECs4275   |
| 4378 | ECs4276   |
| 4379 | ECs4277   |
| 4380 | ECs4278   |
| 4381 | ECs4279   |
| 4382 | ECs4280   |
| 4383 | ECs4281   |
| 4384 | ECs4282   |
| 4385 | ECs4283   |
| 4386 | ECs4284   |
| 4387 | ECs4285   |
| 4388 | ECs4286   |
| 4389 | ECs4287   |
| 4390 | ECs4288   |
| 4391 | ECs4289   |
| 4392 | ECs4290   |
| 4393 | ECs4291   |
| 4394 | ECs4292   |
| 4395 | ECs4293   |
| 4396 | ECs4294   |
| 4397 | ECs4295   |
| 4398 | ECs4296   |
| 4399 | ECs4297   |
| 4400 | ECs4298   |
| 4401 | ECs4299   |
| 4402 | ECs4300   |
| 4403 | ECs4301   |
| 4404 | ECs4302   |
| 4405 | ECs4303   |
| 4406 | ECs4304   |
| 4407 | ECs4305   |
| 4408 | ECs4306   |
| 4409 | ECs4307   |
| 4410 | ECs4308   |
| 4411 | ECs4309   |
| 4412 | ECs4310   |
| 4413 | ECs4311   |
| 4414 | ECs4312   |
| 4415 | ECs4313   |
| 4416 | ECs4314   |
| 4417 | ECs4315   |
| 4418 | ECs4316   |
| 4419 | ECs4317   |
| 4420 | ECs4318   |
| 4421 | ECs4319   |
| 4422 | ECs4320   |
| 4423 | ECs4321   |
| 4424 | ECs4322   |
| 4425 | ECs4323   |
| 4426 | ECs4324   |
| 4427 | ECs4325   |
| 4428 | ECs4326   |
| 4429 | ECs4327   |
| 4430 | ECs4328   |
| 4431 | ECs4329   |
| 4432 | ECs4330   |
| 4433 | ECs4331   |
| 4434 | ECs4332   |
| 4435 | ECs4333   |
| 4436 | ECs4334   |
| 4437 | ECs4335   |
| 4438 | ECs4336   |
| 4439 | ECs4337   |
| 4440 | ECs4338   |
| 4441 | ECs4339   |
| 4442 | ECs4340   |
| 4443 | ECs4341   |
| 4444 | ECs4342   |
| 4445 | ECs4343   |
| 4446 | ECs4344   |
| 4447 | ECs4345   |
| 4448 | ECs4346   |
| 4449 | ECs4347   |
| 4450 | ECs4348   |
| 4451 | ECs4349   |
| 4452 | ECs4350   |
| 4453 | ECs4351   |
| 4454 | ECs4352   |
| 4455 | ECs4353   |
| 4456 | ECs4354   |
| 4457 | ECs4355   |
| 4458 | ECs4356   |
| 4459 | ECs4357   |
| 4460 | ECs4358   |
| 4461 | ECs4359   |
| 4462 | ECs4360   |
| 4463 | ECs4361   |
| 4464 | ECs4362   |
| 4465 | ECs4363   |
| 4466 | ECs4364   |
| 4467 | ECs4365   |
| 4468 | ECs4366   |
| 4469 | ECs4367   |
| 4470 | ECs4368   |
| 4471 | ECs4369   |
| 4472 | ECs4370   |
| 4473 | ECs4371   |
| 4474 | ECs4372   |
| 4475 | ECs4373   |
| 4476 | ECs4374   |
| 4477 | ECs4375   |
| 4478 | ECs4376   |
| 4479 | ECs4377   |
| 4480 | ECs4378   |
| 4481 | ECs4379   |
| 4482 | ECs4380   |
| 4483 | ECs4381   |
| 4484 | ECs4382   |
| 4485 | ECs4383   |
| 4486 | ECs4384   |
| 4487 | ECs4385   |
| 4488 | ECs4386   |
| 4489 | ECs4387   |
| 4490 | ECs4388   |
| 4491 | ECs4389   |
| 4492 | ECs4390   |
| 4493 | ECs4391   |
| 4494 | ECs4392   |
| 4495 | ECs4393   |
| 4496 | ECs4394   |
| 4497 | ECs4395   |
| 4498 | ECs4396   |
| 4499 | ECs4397   |
| 4500 | ECs4398   |
| 4501 | ECs4399   |
| 4502 | ECs4400   |
| 4503 | ECs4401   |
| 4504 | ECs4402   |
| 4505 | ECs4403   |
| 4506 | ECs4404   |
| 4507 | ECs4405   |
| 4508 | ECs4406   |
| 4509 | ECs4407   |
| 4510 | ECs4408   |
| 4511 | ECs4409   |
| 4512 | ECs4410   |
| 4513 | ECs4411   |
| 4514 | ECs4412   |
| 4515 | ECs4413   |
| 4516 | ECs4414   |
| 4517 | ECs4415   |
| 4518 | ECs4416   |
| 4519 | ECs4417   |
| 4520 | ECs4418   |
| 4521 | ECs4419   |
| 4522 | ECs4420   |
| 4523 | ECs4421   |
| 4524 | ECs4422   |
| 4525 | ECs4423   |
| 4526 | ECs4424   |
| 4527 | proK      |
| 4528 | ECs4425   |
| 4529 | ECs4426   |
| 4530 | ECs4427   |
| 4531 | ECs4428   |
| 4532 | ECs4429   |
| 4533 | ECs4430   |
| 4534 | ECs4431   |
| 4535 | ECs4432   |
| 4536 | ECs4433   |
| 4537 | ECs4434   |
| 4538 | ECs4435   |
| 4539 | ECs4436   |
| 4540 | ECs4437   |
| 4541 | ECs4438   |
| 4542 | ECs4439   |
| 4543 | ECs4440   |
| 4544 | ECs4441   |
| 4545 | ECs4442   |
| 4546 | ECs4443   |
| 4547 | ECs4444   |
| 4548 | ECs4445   |
| 4549 | ECs4446   |
| 4550 | ECs4447   |
| 4551 | ECs4448   |
| 4552 | ECs4449   |
| 4553 | ECs4450   |
| 4554 | ECs4451   |
| 4555 | ECs4452   |
| 4556 | ECs4453   |
| 4557 | ECs4454   |
| 4558 | ECs4455   |
| 4559 | ECs4456   |
| 4560 | ECs4457   |
| 4561 | ECs4458   |
| 4562 | ECs4459   |
| 4563 | ECs4460   |
| 4564 | ECs4461   |
| 4565 | ECs4462   |
| 4566 | ECs4463   |
| 4567 | ECs4464   |
| 4568 | ECs4465   |
| 4569 | ECs4466   |
| 4570 | ECs4467   |
| 4571 | ECs4468   |
| 4572 | ECs4469   |
| 4573 | ECs4470   |
| 4574 | ECs4471   |
| 4575 | ECs4472   |
| 4576 | ECs4473   |
| 4577 | ECs4474   |
| 4578 | ECs4475   |
| 4579 | ECs4476   |
| 4580 | ECs4477   |
| 4581 | ECs4478   |
| 4582 | ECs4479   |
| 4583 | ECs4480   |
| 4584 | ECs4481   |
| 4585 | ECs4482   |
| 4586 | ECs4483   |
| 4587 | ECs4484   |
| 4588 | ECs4485   |
| 4589 | ECs4486   |
| 4590 | ECs4487   |
| 4591 | ECs4488   |
| 4592 | ECs4489   |
| 4593 | ECs4490   |
| 4594 | ECs4491   |
| 4595 | ECs4492   |
| 4596 | ECs4493   |
| 4597 | ECs4494   |
| 4598 | ECs4495   |
| 4599 | ECs4496   |
| 4600 | ECs4497   |
| 4601 | ECs4498   |
| 4602 | ECs4499   |
| 4603 | ECs4500   |
| 4604 | ECs4501   |
| 4605 | ECs4502   |
| 4606 | ECs4503   |
| 4607 | ECs4504   |
| 4608 | ECs4505   |
| 4609 | ECs4506   |
| 4610 | ECs4507   |
| 4611 | ECs4508   |
| 4612 | ECs4509   |
| 4613 | ECs4510   |
| 4614 | ECs4511   |
| 4615 | ECs4512   |
| 4616 | ECs4513   |
| 4617 | ECs4514   |
| 4618 | ECs4515   |
| 4619 | ECs4516   |
| 4620 | ECs4517   |
| 4621 | ECs4518   |
| 4622 | ECs4519   |
| 4623 | ECs4520   |
| 4624 | ECs4521   |
| 4625 | ECs4522   |
| 4626 | ECs4523   |
| 4627 | ECs4524   |
| 4628 | ECs4525   |
| 4629 | ECs4526   |
| 4630 | ECs4527   |
| 4631 | ECs4528   |
| 4632 | ECs4529   |
| 4633 | ECs4530   |
| 4634 | ECs4531   |
| 4635 | ECs4532   |
| 4636 | ECs4533   |
| 4637 | selC      |
| 4638 | ECs4534   |
| 4639 | ECs4535   |
| 4640 | ECs4536   |
| 4641 | ECs4537   |
| 4642 | ECs4538   |
| 4643 | ECs4539   |
| 4644 | ECs4540   |
| 4645 | ECs4541   |
| 4646 | ECs4542   |
| 4647 | ECs4543   |
| 4648 | ECs4544   |
| 4649 | ECs4545   |
| 4650 | ECs4546   |
| 4651 | ECs4547   |
| 4652 | ECs4548   |
| 4653 | ECs4549   |
| 4654 | ECs4550   |
| 4655 | ECs4551   |
| 4656 | ECs4552   |
| 4657 | ECs4553   |
| 4658 | ECs4554   |
| 4659 | ECs4555   |
| 4660 | ECs4556   |
| 4661 | ECs4557   |
| 4662 | ECs4558   |
| 4663 | ECs4559   |
| 4664 | ECs4560   |
| 4665 | ECs4561   |
| 4666 | ECs4562   |
| 4667 | ECs4563   |
| 4668 | ECs4564   |
| 4669 | ECs4565   |
| 4670 | ECs4566   |
| 4671 | ECs4567   |
| 4672 | ECs4568   |
| 4673 | ECs4569   |
| 4674 | ECs4570   |
| 4675 | ECs4571   |
| 4676 | ECs4572   |
| 4677 | ECs4573   |
| 4678 | ECs4574   |
| 4679 | ECs4575   |
| 4680 | ECs4576   |
| 4681 | ECs4577   |
| 4682 | ECs4578   |
| 4683 | ECs4579   |
| 4684 | ECs4580   |
| 4685 | ECs4581   |
| 4686 | ECs4582   |
| 4687 | ECs4583   |
| 4688 | ECs4584   |
| 4689 | ECs4585   |
| 4690 | ECs4586   |
| 4691 | ECs4587   |
| 4692 | ECs4588   |
| 4693 | ECs4589   |
| 4694 | ECs4590   |
| 4695 | ECs4591   |
| 4696 | ECs4592   |
| 4697 | ECs4593   |
| 4698 | ECs4594   |
| 4699 | ECs4595   |
| 4700 | ECs4596   |
| 4701 | ECs4597   |
| 4702 | ECs4598   |
| 4703 | ECs4599   |
| 4704 | ECs4600   |
| 4705 | ECs4601   |
| 4706 | ECs4602   |
| 4707 | ECs4603   |
| 4708 | ECs4604   |
| 4709 | ECs4605   |
| 4710 | ECs4606   |
| 4711 | ECs4607   |
| 4712 | ECs4608   |
| 4713 | ECs4609   |
| 4714 | ECs4610   |
| 4715 | ECs4611   |
| 4716 | ECs4612   |
| 4717 | ECs4613   |
| 4718 | ECs4614   |
| 4719 | ECs4615   |
| 4720 | ECs4616   |
| 4721 | ECs4617   |
| 4722 | ECs4618   |
| 4723 | ECs4619   |
| 4724 | ECs4620   |
| 4725 | ECs4621   |
| 4726 | ECs4622   |
| 4727 | ECs4623   |
| 4728 | ECs4624   |
| 4729 | ECs4625   |
| 4730 | ECs4626   |
| 4731 | ECs4627   |
| 4732 | ECs4628   |
| 4733 | ECs4629   |
| 4734 | ECs4630   |
| 4735 | ECs4631   |
| 4736 | ECs4632   |
| 4737 | ECs4633   |
| 4738 | ECs4634   |
| 4739 | ECs4635   |
| 4740 | ECs4636   |
| 4741 | ECs4637   |
| 4742 | ECs4638   |
| 4743 | ECs4639   |
| 4744 | ECs4640   |
| 4745 | ECs4641   |
| 4746 | ECs4642   |
| 4747 | ECs4643   |
| 4748 | ECs4644   |
| 4749 | ECs4645   |
| 4750 | ECs4646   |
| 4751 | ECs4647   |
| 4752 | ECs4648   |
| 4753 | ECs4649   |
| 4754 | ECs4650   |
| 4755 | ECs4651   |
| 4756 | ECs4652   |
| 4757 | ECs4653   |
| 4758 | ECs4654   |
| 4759 | ECs4655   |
| 4760 | ECs4656   |
| 4761 | ECs4657   |
| 4762 | ECs4658   |
| 4763 | ECs4659   |
| 4764 | ECs4660   |
| 4765 | ECs4661   |
| 4766 | ECs4662   |
| 4767 | ECs4663   |
| 4768 | ECs4664   |
| 4769 | ECs4665   |
| 4770 | ECs4666   |
| 4771 | ECs4667   |
| 4772 | ECs4668   |
| 4773 | ECs4669   |
| 4774 | ECs4670   |
| 4775 | ECs4671   |
| 4776 | ECs4672   |
| 4777 | ECs4673   |
| 4778 | ECs4674   |
| 4779 | ECs4675   |
| 4780 | ECs4676   |
| 4781 | ECs4677   |
| 4782 | ECs4678   |
| 4783 | ECs4679   |
| 4784 | ECs4680   |
| 4785 | ECs4681   |
| 4786 | ECs4682   |
| 4787 | ECs4683   |
| 4788 | ECs4684   |
| 4789 | ECs4685   |
| 4790 | ECs4686   |
| 4791 | ECs4687   |
| 4792 | ECs4688   |
| 4793 | ECs4689   |
| 4794 | ECs4690   |
| 4795 | ECs4691   |
| 4796 | ECs4692   |
| 4797 | ECs4693   |
| 4798 | ECs4694   |
| 4799 | ECs4695   |
| 4800 | ECs4696   |
| 4801 | ECs4697   |
| 4802 | rrsC      |
| 4803 | gltU      |
| 4804 | rrlC      |
| 4805 | rrfC      |
| 4806 | aspT      |
| 4807 | trpT      |
| 4808 | ECs4698   |
| 4809 | ECs4699   |
| 4810 | ECs4700   |
| 4811 | ECs4701   |
| 4812 | ECs4702   |
| 4813 | ECs4703   |
| 4814 | ECs4704   |
| 4815 | ECs4705   |
| 4816 | ECs4706   |
| 4817 | ECs4707   |
| 4818 | ECs4708   |
| 4819 | ECs4709   |
| 4820 | ECs4710   |
| 4821 | ECs4711   |
| 4822 | ECs4712   |
| 4823 | ECs4713   |
| 4824 | ECs4714   |
| 4825 | ECs4715   |
| 4826 | ECs4716   |
| 4827 | ECs4717   |
| 4828 | ECs4718   |
| 4829 | ECs4719   |
| 4830 | ECs4720   |
| 4831 | ECs4721   |
| 4832 | ECs4722   |
| 4833 | ECs4723   |
| 4834 | ECs4724   |
| 4835 | ECs4725   |
| 4836 | ECs4726   |
| 4837 | ECs4727   |
| 4838 | ECs4728   |
| 4839 | ECs4729   |
| 4840 | argX      |
| 4841 | hisR      |
| 4842 | leuT1     |
| 4843 | tRNA51    |
| 4844 | leuT2     |
| 4845 | proM2     |
| 4846 | ECs4730   |
| 4847 | ECs4731   |
| 4848 | ECs4732   |
| 4849 | ECs4733   |
| 4850 | ECs4734   |
| 4851 | ECs4735   |
| 4852 | ECs4736   |
| 4853 | ECs4738   |
| 4854 | ECs4737   |
| 4855 | ECs4739   |
| 4856 | ECs4740   |
| 4857 | ECs4741   |
| 4858 | ECs4742   |
| 4859 | ECs4743   |
| 4860 | ECs4744   |
| 4861 | ECs4745   |
| 4862 | ECs4746   |
| 4863 | ECs4747   |
| 4864 | ECs4748   |
| 4865 | ECs4749   |
| 4866 | ECs4750   |
| 4867 | ECs4751   |
| 4868 | ECs4752   |
| 4869 | ECs4753   |
| 4870 | ECs4754   |
| 4871 | ECs4755   |
| 4872 | ECs4756   |
| 4873 | ECs4757   |
| 4874 | ECs4758   |
| 4875 | ECs4759   |
| 4876 | ECs4760   |
| 4877 | ECs4761   |
| 4878 | ECs4762   |
| 4879 | ECs4763   |
| 4880 | ECs4764   |
| 4881 | ECs4765   |
| 4882 | ECs4766   |
| 4883 | ECs4767   |
| 4884 | ECs4768   |
| 4885 | ECs4769   |
| 4886 | ECs4770   |
| 4887 | ECs4771   |
| 4888 | ECs4772   |
| 4889 | ECs4773   |
| 4890 | ECs4774   |
| 4891 | ECs4775   |
| 4892 | ECs4776   |
| 4893 | ECs4777   |
| 4894 | ECs4778   |
| 4895 | rrsA      |
| 4896 | ileT      |
| 4897 | alaT      |
| 4898 | rrlA      |
| 4899 | rrfA      |
| 4900 | ECs4779   |
| 4901 | ECs4780   |
| 4902 | ECs4781   |
| 4903 | ECs4782   |
| 4904 | ECs4783   |
| 4905 | ECs4784   |
| 4906 | ECs4785   |
| 4907 | ECs4786   |
| 4908 | spf       |
| 4909 | ECs4787   |
| 4910 | ECs4788   |
| 4911 | ECs4789   |
| 4912 | ECs4790   |
| 4913 | ECs4791   |
| 4914 | ECs4792   |
| 4915 | ECs4793   |
| 4916 | ECs4794   |
| 4917 | ECs4795   |
| 4918 | ECs4796   |
| 4919 | ECs4797   |
| 4920 | ECs4798   |
| 4921 | ECs4799   |
| 4922 | ECs4800   |
| 4923 | ECs4801   |
| 4924 | ECs4802   |
| 4925 | ECs4803   |
| 4926 | ECs4804   |
| 4927 | ECs4805   |
| 4928 | ECs4806   |
| 4929 | ECs4807   |
| 4930 | ECs4808   |
| 4931 | ECs4809   |
| 4932 | ECs4810   |
| 4933 | ECs4811   |
| 4934 | ECs4812   |
| 4935 | ECs4813   |
| 4936 | ECs4814   |
| 4937 | ECs4815   |
| 4938 | ECs4816   |
| 4939 | ECs4817   |
| 4940 | ECs4818   |
| 4941 | ECs4819   |
| 4942 | ECs4820   |
| 4943 | ECs4821   |
| 4944 | ECs4822   |
| 4945 | ECs4823   |
| 4946 | ECs4824   |
| 4947 | ECs4825   |
| 4948 | ECs4826   |
| 4949 | ECs4827   |
| 4950 | ECs4828   |
| 4951 | ECs4829   |
| 4952 | ECs4830   |
| 4953 | ECs4831   |
| 4954 | ECs4832   |
| 4955 | ECs4833   |
| 4956 | ECs4834   |
| 4957 | ECs4835   |
| 4958 | ECs4836   |
| 4959 | ECs4837   |
| 4960 | ECs4838   |
| 4961 | ECs4839   |
| 4962 | ECs4840   |
| 4963 | ECs4841   |
| 4964 | ECs4842   |
| 4965 | ECs4843   |
| 4966 | ECs4844   |
| 4967 | ECs4845   |
| 4968 | ECs4846   |
| 4969 | ECs4847   |
| 4970 | ECs4848   |
| 4971 | ECs4849   |
| 4972 | ECs4850   |
| 4973 | ECs4851   |
| 4974 | ECs4852   |
| 4975 | ECs4853   |
| 4976 | ECs4854   |
| 4977 | ECs4855   |
| 4978 | ECs4856   |
| 4979 | ECs4857   |
| 4980 | ECs4858   |
| 4981 | ECs4859   |
| 4982 | ECs4860   |
| 4983 | ECs4861   |
| 4984 | ECs4862   |
| 4985 | ECs4863   |
| 4986 | ECs4864   |
| 4987 | ECs4865   |
| 4988 | ECs4866   |
| 4989 | ECs4867   |
| 4990 | ECs4868   |
| 4991 | ECs4869   |
| 4992 | ECs4870   |
| 4993 | ECs4871   |
| 4994 | ECs4872   |
| 4995 | ECs4873   |
| 4996 | ECs4874   |
| 4997 | ECs4875   |
| 4998 | ECs4877   |
| 4999 | ECs4876   |
| 5000 | ECs4878   |
| 5001 | ECs4879   |
| 5002 | ECs4880   |
| 5003 | ECs4881   |
| 5004 | ECs4882   |
| 5005 | ECs4883   |
| 5006 | ECs4884   |
| 5007 | ECs4885   |
| 5008 | ECs4886   |
| 5009 | ECs4887   |
| 5010 | ECs4888   |
| 5011 | ECs4889   |
| 5012 | oxyS      |
| 5013 | ECs4890   |
| 5014 | ECs4891   |
| 5015 | ECs4892   |
| 5016 | ECs4893   |
| 5017 | ECs4894   |
| 5018 | ECs4895   |
| 5019 | ECs4896   |
| 5020 | ECs4897   |
| 5021 | ECs4898   |
| 5022 | rrsB      |
| 5023 | gltT      |
| 5024 | rrlB      |
| 5025 | rrfB      |
| 5026 | ECs4899   |
| 5027 | ECs4900   |
| 5028 | ECs4901   |
| 5029 | ECs4902   |
| 5030 | thrU      |
| 5031 | tyrU      |
| 5032 | glyT      |
| 5033 | thrT      |
| 5034 | ECs4903   |
| 5035 | ECs4904   |
| 5036 | ECs4905   |
| 5037 | ECs4906   |
| 5038 | ECs4907   |
| 5039 | ECs4908   |
| 5040 | ECs4909   |
| 5041 | ECs4910   |
| 5042 | ECs4911   |
| 5043 | ECs4912   |
| 5044 | ECs4913   |
| 5045 | ECs4914   |
| 5046 | ECs4915   |
| 5047 | ECs4916   |
| 5048 | ECs4917   |
| 5049 | ECs4918   |
| 5050 | ECs4919   |
| 5051 | ECs4920   |
| 5052 | ECs4921   |
| 5053 | ECs4922   |
| 5054 | ECs4923   |
| 5055 | ECs4924   |
| 5056 | ECs4925   |
